eps,a,b,loc,scale,AIC,BIC,KS_stat,KS_pval
1.3,50.89486752870777,10.570862011484099,4.965584040419712,1.7779155999181824,507202.2624600525,507240.31416191236,0.0053892699893168805,0.005980109007264789
