eps,a,b,loc,scale,AIC,BIC,KS_stat,KS_pval
1.33,52.3965232113432,10.841139253183968,4.598013971042848,1.711984681077598,497503.61772537173,497541.6694272316,0.005147338844799121,0.009958555335219135
