eps,a,b,loc,scale,AIC,BIC,KS_stat,KS_pval
1.38,54.90428231624938,10.813911264221636,4.217089161873961,1.5099205537545122,481805.4866146314,481843.53831649123,0.005076431253059677,0.011512912508635672
