eps,a,b,loc,scale,AIC,BIC,KS_stat,KS_pval
1.32,51.896507288501745,10.606503471598721,4.775148784701253,1.6995289891218588,500897.3974566388,500935.44915849867,0.004606657947550996,0.02860433670570728
