eps,a,b,loc,scale,AIC,BIC,KS_stat,KS_pval
1.27,49.39262557231774,10.511015174256096,5.248342228900848,1.907493238149633,517548.1927795481,517586.244481408,0.005721817789766881,0.002855408819562061
