eps,a,b,loc,scale,AIC,BIC,KS_stat,KS_pval
1.23,47.388837324626984,10.228443055173472,5.727178577462035,2.046378859811226,531870.1640056956,531908.2157075555,0.0034081344259546675,0.19531607055462819
