eps,n,w,meanS,gamma_k,gamma_th,invg_k,invg_scale,ks_invg
1.0,10,0.8263184584178499,1.3147775212820458,20.522624464080955,0.06406478487111586,20.5226247025335,490.3774600844162,0.023649924595432636
1.0,11,0.11726673427991886,1.4327863054964962,27.431414778088655,0.0522315861973317,27.43141498174351,661.6211014681198,0.03486452512223004
